latitude,longitude,zero,year,decl,error
-90,-180,0,2017,149.65,0.4
-90,-179,0,2017,148.65,0.4
-90,-178,0,2017,147.65,0.4
-90,-177,0,2017,146.65,0.4
-90,-176,0,2017,145.65,0.4
-90,-175,0,2017,144.65,0.4
-90,-174,0,2017,143.65,0.4
-90,-173,0,2017,142.65,0.4
-90,-172,0,2017,141.65,0.4
-90,-171,0,2017,140.65,0.4
-90,-170,0,2017,139.65,0.4
-90,-169,0,2017,138.65,0.4
-90,-168,0,2017,137.65,0.4
-90,-167,0,2017,136.65,0.4
-90,-166,0,2017,135.65,0.4
-90,-165,0,2017,134.65,0.4
-90,-164,0,2017,133.65,0.4
-90,-163,0,2017,132.65,0.4
-90,-162,0,2017,131.65,0.4
-90,-161,0,2017,130.65,0.4
-90,-160,0,2017,129.65,0.4
-90,-159,0,2017,128.65,0.4
-90,-158,0,2017,127.65,0.4
-90,-157,0,2017,126.65,0.4
-90,-156,0,2017,125.65,0.4
-90,-155,0,2017,124.65,0.4
-90,-154,0,2017,123.65,0.4
-90,-153,0,2017,122.65,0.4
-90,-152,0,2017,121.65,0.4
-90,-151,0,2017,120.65,0.4
-90,-150,0,2017,119.65,0.4
-90,-149,0,2017,118.65,0.4
-90,-148,0,2017,117.65,0.4
-90,-147,0,2017,116.65,0.4
-90,-146,0,2017,115.65,0.4
-90,-145,0,2017,114.65,0.4
-90,-144,0,2017,113.65,0.4
-90,-143,0,2017,112.65,0.4
-90,-142,0,2017,111.65,0.4
-90,-141,0,2017,110.65,0.4
-90,-140,0,2017,109.65,0.4
-90,-139,0,2017,108.65,0.4
-90,-138,0,2017,107.65,0.4
-90,-137,0,2017,106.65,0.4
-90,-136,0,2017,105.65,0.4
-90,-135,0,2017,104.65,0.4
-90,-134,0,2017,103.65,0.4
-90,-133,0,2017,102.65,0.4
-90,-132,0,2017,101.65,0.4
-90,-131,0,2017,100.65,0.4
-90,-130,0,2017,99.65000000000001,0.4
-90,-129,0,2017,98.65000000000001,0.4
-90,-128,0,2017,97.65000000000001,0.4
-90,-127,0,2017,96.65000000000001,0.4
-90,-126,0,2017,95.65000000000001,0.4
-90,-125,0,2017,94.65000000000001,0.4
-90,-124,0,2017,93.65000000000001,0.4
-90,-123,0,2017,92.65000000000001,0.4
-90,-122,0,2017,91.65000000000001,0.4
-90,-121,0,2017,90.65000000000001,0.4
-90,-120,0,2017,89.65000000000001,0.4
-90,-119,0,2017,88.65000000000001,0.4
-90,-118,0,2017,87.65000000000001,0.4
-90,-117,0,2017,86.65000000000001,0.4
-90,-116,0,2017,85.65000000000001,0.4
-90,-115,0,2017,84.65000000000001,0.4
-90,-114,0,2017,83.65000000000001,0.4
-90,-113,0,2017,82.65000000000001,0.4
-90,-112,0,2017,81.65000000000001,0.4
-90,-111,0,2017,80.65000000000001,0.4
-90,-110,0,2017,79.65000000000001,0.4
-90,-109,0,2017,78.65000000000001,0.4
-90,-108,0,2017,77.65000000000001,0.4
-90,-107,0,2017,76.65000000000001,0.4
-90,-106,0,2017,75.65000000000001,0.4
-90,-105,0,2017,74.65000000000001,0.4
-90,-104,0,2017,73.65000000000001,0.4
-90,-103,0,2017,72.65000000000001,0.4
-90,-102,0,2017,71.65000000000001,0.4
-90,-101,0,2017,70.65000000000001,0.4
-90,-100,0,2017,69.65000000000001,0.4
-90,-99,0,2017,68.65000000000001,0.4
-90,-98,0,2017,67.65000000000001,0.4
-90,-97,0,2017,66.65000000000001,0.4
-90,-96,0,2017,65.65000000000001,0.4
-90,-95,0,2017,64.65000000000001,0.4
-90,-94,0,2017,63.65,0.4
-90,-93,0,2017,62.65,0.4
-90,-92,0,2017,61.65,0.4
-90,-91,0,2017,60.65,0.4
-90,-90,0,2017,59.65,0.4
-90,-89,0,2017,58.65,0.4
-90,-88,0,2017,57.65,0.4
-90,-87,0,2017,56.65,0.4
-90,-86,0,2017,55.65,0.4
-90,-85,0,2017,54.65,0.4
-90,-84,0,2017,53.65,0.4
-90,-83,0,2017,52.65,0.4
-90,-82,0,2017,51.65,0.4
-90,-81,0,2017,50.65,0.4
-90,-80,0,2017,49.65,0.4
-90,-79,0,2017,48.65,0.4
-90,-78,0,2017,47.65,0.4
-90,-77,0,2017,46.65,0.4
-90,-76,0,2017,45.65,0.4
-90,-75,0,2017,44.65,0.4
-90,-74,0,2017,43.65,0.4
-90,-73,0,2017,42.65,0.4
-90,-72,0,2017,41.65,0.4
-90,-71,0,2017,40.65,0.4
-90,-70,0,2017,39.65,0.4
-90,-69,0,2017,38.65,0.4
-90,-68,0,2017,37.65,0.4
-90,-67,0,2017,36.65,0.4
-90,-66,0,2017,35.65,0.4
-90,-65,0,2017,34.65,0.4
-90,-64,0,2017,33.65,0.4
-90,-63,0,2017,32.65,0.4
-90,-62,0,2017,31.65,0.4
-90,-61,0,2017,30.65,0.4
-90,-60,0,2017,29.65,0.4
-90,-59,0,2017,28.65,0.4
-90,-58,0,2017,27.65,0.4
-90,-57,0,2017,26.65,0.4
-90,-56,0,2017,25.65,0.4
-90,-55,0,2017,24.65,0.4
-90,-54,0,2017,23.65,0.4
-90,-53,0,2017,22.65,0.4
-90,-52,0,2017,21.65,0.4
-90,-51,0,2017,20.65,0.4
-90,-50,0,2017,19.65,0.4
-90,-49,0,2017,18.65,0.4
-90,-48,0,2017,17.65,0.4
-90,-47,0,2017,16.65,0.4
-90,-46,0,2017,15.65,0.4
-90,-45,0,2017,14.65,0.4
-90,-44,0,2017,13.65,0.4
-90,-43,0,2017,12.65,0.4
-90,-42,0,2017,11.65,0.4
-90,-41,0,2017,10.65,0.4
-90,-40,0,2017,9.65,0.4
-90,-39,0,2017,8.65,0.4
-90,-38,0,2017,7.65,0.4
-90,-37,0,2017,6.65,0.4
-90,-36,0,2017,5.65,0.4
-90,-35,0,2017,4.65,0.4
-90,-34,0,2017,3.65,0.4
-90,-33,0,2017,2.65,0.4
-90,-32,0,2017,1.65,0.4
-90,-31,0,2017,0.65,0.4
-90,-30,0,2017,-0.35,0.4
-90,-29,0,2017,-1.35,0.4
-90,-28,0,2017,-2.35,0.4
-90,-27,0,2017,-3.35,0.4
-90,-26,0,2017,-4.35,0.4
-90,-25,0,2017,-5.35,0.4
-90,-24,0,2017,-6.35,0.4
-90,-23,0,2017,-7.35,0.4
-90,-22,0,2017,-8.35,0.4
-90,-21,0,2017,-9.35,0.4
-90,-20,0,2017,-10.35,0.4
-90,-19,0,2017,-11.35,0.4
-90,-18,0,2017,-12.35,0.4
-90,-17,0,2017,-13.35,0.4
-90,-16,0,2017,-14.35,0.4
-90,-15,0,2017,-15.35,0.4
-90,-14,0,2017,-16.35,0.4
-90,-13,0,2017,-17.35,0.4
-90,-12,0,2017,-18.35,0.4
-90,-11,0,2017,-19.35,0.4
-90,-10,0,2017,-20.35,0.4
-90,-9,0,2017,-21.35,0.4
-90,-8,0,2017,-22.35,0.4
-90,-7,0,2017,-23.35,0.4
-90,-6,0,2017,-24.35,0.4
-90,-5,0,2017,-25.35,0.4
-90,-4,0,2017,-26.35,0.4
-90,-3,0,2017,-27.35,0.4
-90,-2,0,2017,-28.35,0.4
-90,-1,0,2017,-29.35,0.4
-90,0,0,2017,-30.35,0.4
-90,1,0,2017,-31.35,0.4
-90,2,0,2017,-32.35,0.4
-90,3,0,2017,-33.35,0.4
-90,4,0,2017,-34.35,0.4
-90,5,0,2017,-35.35,0.4
-90,6,0,2017,-36.35,0.4
-90,7,0,2017,-37.35,0.4
-90,8,0,2017,-38.35,0.4
-90,9,0,2017,-39.35,0.4
-90,10,0,2017,-40.35,0.4
-90,11,0,2017,-41.35,0.4
-90,12,0,2017,-42.35,0.4
-90,13,0,2017,-43.35,0.4
-90,14,0,2017,-44.35,0.4
-90,15,0,2017,-45.35,0.4
-90,16,0,2017,-46.35,0.4
-90,17,0,2017,-47.35,0.4
-90,18,0,2017,-48.35,0.4
-90,19,0,2017,-49.35,0.4
-90,20,0,2017,-50.35,0.4
-90,21,0,2017,-51.35,0.4
-90,22,0,2017,-52.35,0.4
-90,23,0,2017,-53.35,0.4
-90,24,0,2017,-54.35,0.4
-90,25,0,2017,-55.35,0.4
-90,26,0,2017,-56.35,0.4
-90,27,0,2017,-57.35,0.4
-90,28,0,2017,-58.35,0.4
-90,29,0,2017,-59.35,0.4
-90,30,0,2017,-60.35,0.4
-90,31,0,2017,-61.35,0.4
-90,32,0,2017,-62.35,0.4
-90,33,0,2017,-63.35,0.4
-90,34,0,2017,-64.34999999999999,0.4
-90,35,0,2017,-65.34999999999999,0.4
-90,36,0,2017,-66.34999999999999,0.4
-90,37,0,2017,-67.34999999999999,0.4
-90,38,0,2017,-68.34999999999999,0.4
-90,39,0,2017,-69.34999999999999,0.4
-90,40,0,2017,-70.34999999999999,0.4
-90,41,0,2017,-71.34999999999999,0.4
-90,42,0,2017,-72.34999999999999,0.4
-90,43,0,2017,-73.34999999999999,0.4
-90,44,0,2017,-74.34999999999999,0.4
-90,45,0,2017,-75.34999999999999,0.4
-90,46,0,2017,-76.34999999999999,0.4
-90,47,0,2017,-77.34999999999999,0.4
-90,48,0,2017,-78.34999999999999,0.4
-90,49,0,2017,-79.34999999999999,0.4
-90,50,0,2017,-80.34999999999999,0.4
-90,51,0,2017,-81.34999999999999,0.4
-90,52,0,2017,-82.34999999999999,0.4
-90,53,0,2017,-83.34999999999999,0.4
-90,54,0,2017,-84.34999999999999,0.4
-90,55,0,2017,-85.34999999999999,0.4
-90,56,0,2017,-86.34999999999999,0.4
-90,57,0,2017,-87.34999999999999,0.4
-90,58,0,2017,-88.34999999999999,0.4
-90,59,0,2017,-89.34999999999999,0.4
-90,60,0,2017,-90.34999999999999,0.4
-90,61,0,2017,-91.34999999999999,0.4
-90,62,0,2017,-92.34999999999999,0.4
-90,63,0,2017,-93.34999999999999,0.4
-90,64,0,2017,-94.34999999999999,0.4
-90,65,0,2017,-95.34999999999999,0.4
-90,66,0,2017,-96.34999999999999,0.4
-90,67,0,2017,-97.34999999999999,0.4
-90,68,0,2017,-98.34999999999999,0.4
-90,69,0,2017,-99.34999999999999,0.4
-90,70,0,2017,-100.35,0.4
-90,71,0,2017,-101.35,0.4
-90,72,0,2017,-102.35,0.4
-90,73,0,2017,-103.35,0.4
-90,74,0,2017,-104.35,0.4
-90,75,0,2017,-105.35,0.4
-90,76,0,2017,-106.35,0.4
-90,77,0,2017,-107.35,0.4
-90,78,0,2017,-108.35,0.4
-90,79,0,2017,-109.35,0.4
-90,80,0,2017,-110.35,0.4
-90,81,0,2017,-111.35,0.4
-90,82,0,2017,-112.35,0.4
-90,83,0,2017,-113.35,0.4
-90,84,0,2017,-114.35,0.4
-90,85,0,2017,-115.35,0.4
-90,86,0,2017,-116.35,0.4
-90,87,0,2017,-117.35,0.4
-90,88,0,2017,-118.35,0.4
-90,89,0,2017,-119.35,0.4
-90,90,0,2017,-120.35,0.4
-90,91,0,2017,-121.35,0.4
-90,92,0,2017,-122.35,0.4
-90,93,0,2017,-123.35,0.4
-90,94,0,2017,-124.35,0.4
-90,95,0,2017,-125.35,0.4
-90,96,0,2017,-126.35,0.4
-90,97,0,2017,-127.35,0.4
-90,98,0,2017,-128.35,0.4
-90,99,0,2017,-129.35,0.4
-90,100,0,2017,-130.35,0.4
-90,101,0,2017,-131.35,0.4
-90,102,0,2017,-132.35,0.4
-90,103,0,2017,-133.35,0.4
-90,104,0,2017,-134.35,0.4
-90,105,0,2017,-135.35,0.4
-90,106,0,2017,-136.35,0.4
-90,107,0,2017,-137.35,0.4
-90,108,0,2017,-138.35,0.4
-90,109,0,2017,-139.35,0.4
-90,110,0,2017,-140.35,0.4
-90,111,0,2017,-141.35,0.4
-90,112,0,2017,-142.35,0.4
-90,113,0,2017,-143.35,0.4
-90,114,0,2017,-144.35,0.4
-90,115,0,2017,-145.35,0.4
-90,116,0,2017,-146.35,0.4
-90,117,0,2017,-147.35,0.4
-90,118,0,2017,-148.35,0.4
-90,119,0,2017,-149.35,0.4
-90,120,0,2017,-150.35,0.4
-90,121,0,2017,-151.35,0.4
-90,122,0,2017,-152.35,0.4
-90,123,0,2017,-153.35,0.4
-90,124,0,2017,-154.35,0.4
-90,125,0,2017,-155.35,0.4
-90,126,0,2017,-156.35,0.4
-90,127,0,2017,-157.35,0.4
-90,128,0,2017,-158.35,0.4
-90,129,0,2017,-159.35,0.4
-90,130,0,2017,-160.35,0.4
-90,131,0,2017,-161.35,0.4
-90,132,0,2017,-162.35,0.4
-90,133,0,2017,-163.35,0.4
-90,134,0,2017,-164.35,0.4
-90,135,0,2017,-165.35,0.4
-90,136,0,2017,-166.35,0.4
-90,137,0,2017,-167.35,0.4
-90,138,0,2017,-168.35,0.4
-90,139,0,2017,-169.35,0.4
-90,140,0,2017,-170.35,0.4
-90,141,0,2017,-171.35,0.4
-90,142,0,2017,-172.35,0.4
-90,143,0,2017,-173.35,0.4
-90,144,0,2017,-174.35,0.4
-90,145,0,2017,-175.35,0.4
-90,146,0,2017,-176.35,0.4
-90,147,0,2017,-177.35,0.4
-90,148,0,2017,-178.35,0.4
-90,149,0,2017,-179.35,0.4
-90,150,0,2017,179.65,0.4
-90,151,0,2017,178.65,0.4
-90,152,0,2017,177.65,0.4
-90,153,0,2017,176.65,0.4
-90,154,0,2017,175.65,0.4
-90,155,0,2017,174.65,0.4
-90,156,0,2017,173.65,0.4
-90,157,0,2017,172.65,0.4
-90,158,0,2017,171.65,0.4
-90,159,0,2017,170.65,0.4
-90,160,0,2017,169.65,0.4
-90,161,0,2017,168.65,0.4
-90,162,0,2017,167.65,0.4
-90,163,0,2017,166.65,0.4
-90,164,0,2017,165.65,0.4
-90,165,0,2017,164.65,0.4
-90,166,0,2017,163.65,0.4
-90,167,0,2017,162.65,0.4
-90,168,0,2017,161.65,0.4
-90,169,0,2017,160.65,0.4
-90,170,0,2017,159.65,0.4
-90,171,0,2017,158.65,0.4
-90,172,0,2017,157.65,0.4
-90,173,0,2017,156.65,0.4
-90,174,0,2017,155.65,0.4
-90,175,0,2017,154.65,0.4
-90,176,0,2017,153.65,0.4
-90,177,0,2017,152.65,0.4
-90,178,0,2017,151.65,0.4
-90,179,0,2017,150.65,0.4
-90,180,0,2017,149.65,0.4
-89,-180,0,2017,148.44,0.41
-89,-179,0,2017,147.42,0.41
-89,-178,0,2017,146.39,0.41
-89,-177,0,2017,145.37,0.41
-89,-176,0,2017,144.34,0.41
-89,-175,0,2017,143.32,0.41
-89,-174,0,2017,142.3,0.41
-89,-173,0,2017,141.27,0.41
-89,-172,0,2017,140.25,0.41
-89,-171,0,2017,139.23,0.41
-89,-170,0,2017,138.21,0.41
-89,-169,0,2017,137.19,0.41
-89,-168,0,2017,136.17,0.41
-89,-167,0,2017,135.15,0.41
-89,-166,0,2017,134.13,0.41
-89,-165,0,2017,133.11,0.41
-89,-164,0,2017,132.09,0.41
-89,-163,0,2017,131.07,0.41
-89,-162,0,2017,130.06,0.41
-89,-161,0,2017,129.04,0.41
-89,-160,0,2017,128.02,0.41
-89,-159,0,2017,127.01,0.41
-89,-158,0,2017,125.99,0.41
-89,-157,0,2017,124.98,0.41
-89,-156,0,2017,123.96,0.41
-89,-155,0,2017,122.95,0.41
-89,-154,0,2017,121.94,0.41
-89,-153,0,2017,120.92,0.41
-89,-152,0,2017,119.91,0.41
-89,-151,0,2017,118.9,0.41
-89,-150,0,2017,117.89,0.41
-89,-149,0,2017,116.88,0.41
-89,-148,0,2017,115.87,0.41
-89,-147,0,2017,114.86,0.41
-89,-146,0,2017,113.85,0.41
-89,-145,0,2017,112.84,0.41
-89,-144,0,2017,111.83,0.41
-89,-143,0,2017,110.83,0.41
-89,-142,0,2017,109.82,0.41
-89,-141,0,2017,108.82,0.41
-89,-140,0,2017,107.81,0.41
-89,-139,0,2017,106.8,0.41
-89,-138,0,2017,105.8,0.41
-89,-137,0,2017,104.8,0.41
-89,-136,0,2017,103.79,0.41
-89,-135,0,2017,102.79,0.41
-89,-134,0,2017,101.79,0.41
-89,-133,0,2017,100.79,0.41
-89,-132,0,2017,99.79000000000001,0.41
-89,-131,0,2017,98.79000000000001,0.41
-89,-130,0,2017,97.79000000000001,0.41
-89,-129,0,2017,96.79000000000001,0.41
-89,-128,0,2017,95.79000000000001,0.41
-89,-127,0,2017,94.79000000000001,0.41
-89,-126,0,2017,93.8,0.41
-89,-125,0,2017,92.8,0.4
-89,-124,0,2017,91.8,0.4
-89,-123,0,2017,90.81,0.4
-89,-122,0,2017,89.81,0.4
-89,-121,0,2017,88.81999999999999,0.4
-89,-120,0,2017,87.81999999999999,0.4
-89,-119,0,2017,86.83,0.4
-89,-118,0,2017,85.84,0.4
-89,-117,0,2017,84.84,0.4
-89,-116,0,2017,83.84999999999999,0.4
-89,-115,0,2017,82.86,0.4
-89,-114,0,2017,81.87,0.4
-89,-113,0,2017,80.88,0.4
-89,-112,0,2017,79.89,0.4
-89,-111,0,2017,78.90000000000001,0.4
-89,-110,0,2017,77.91,0.4
-89,-109,0,2017,76.93000000000001,0.4
-89,-108,0,2017,75.94,0.4
-89,-107,0,2017,74.95,0.4
-89,-106,0,2017,73.95999999999999,0.4
-89,-105,0,2017,72.98,0.4
-89,-104,0,2017,71.98999999999999,0.4
-89,-103,0,2017,71.01000000000001,0.4
-89,-102,0,2017,70.02,0.4
-89,-101,0,2017,69.04000000000001,0.4
-89,-100,0,2017,68.05,0.4
-89,-99,0,2017,67.06999999999999,0.4
-89,-98,0,2017,66.09,0.4
-89,-97,0,2017,65.11,0.4
-89,-96,0,2017,64.12,0.4
-89,-95,0,2017,63.14,0.4
-89,-94,0,2017,62.16,0.4
-89,-93,0,2017,61.18,0.4
-89,-92,0,2017,60.2,0.4
-89,-91,0,2017,59.22,0.4
-89,-90,0,2017,58.24,0.4
-89,-89,0,2017,57.26,0.4
-89,-88,0,2017,56.28,0.4
-89,-87,0,2017,55.31,0.4
-89,-86,0,2017,54.33,0.4
-89,-85,0,2017,53.35,0.4
-89,-84,0,2017,52.37,0.4
-89,-83,0,2017,51.4,0.4
-89,-82,0,2017,50.42,0.4
-89,-81,0,2017,49.44,0.4
-89,-80,0,2017,48.47,0.4
-89,-79,0,2017,47.49,0.4
-89,-78,0,2017,46.52,0.4
-89,-77,0,2017,45.54,0.4
-89,-76,0,2017,44.57,0.4
-89,-75,0,2017,43.6,0.4
-89,-74,0,2017,42.62,0.4
-89,-73,0,2017,41.65,0.4
-89,-72,0,2017,40.67,0.4
-89,-71,0,2017,39.7,0.4
-89,-70,0,2017,38.73,0.4
-89,-69,0,2017,37.76,0.4
-89,-68,0,2017,36.78,0.4
-89,-67,0,2017,35.81,0.4
-89,-66,0,2017,34.84,0.4
-89,-65,0,2017,33.87,0.4
-89,-64,0,2017,32.9,0.4
-89,-63,0,2017,31.93,0.4
-89,-62,0,2017,30.95,0.4
-89,-61,0,2017,29.98,0.4
-89,-60,0,2017,29.01,0.4
-89,-59,0,2017,28.04,0.4
-89,-58,0,2017,27.07,0.4
-89,-57,0,2017,26.1,0.4
-89,-56,0,2017,25.13,0.4
-89,-55,0,2017,24.16,0.4
-89,-54,0,2017,23.19,0.4
-89,-53,0,2017,22.22,0.4
-89,-52,0,2017,21.25,0.4
-89,-51,0,2017,20.28,0.4
-89,-50,0,2017,19.31,0.4
-89,-49,0,2017,18.34,0.4
-89,-48,0,2017,17.37,0.4
-89,-47,0,2017,16.4,0.4
-89,-46,0,2017,15.44,0.4
-89,-45,0,2017,14.47,0.4
-89,-44,0,2017,13.5,0.4
-89,-43,0,2017,12.53,0.4
-89,-42,0,2017,11.56,0.4
-89,-41,0,2017,10.59,0.4
-89,-40,0,2017,9.619999999999999,0.4
-89,-39,0,2017,8.65,0.4
-89,-38,0,2017,7.68,0.4
-89,-37,0,2017,6.71,0.4
-89,-36,0,2017,5.74,0.4
-89,-35,0,2017,4.77,0.4
-89,-34,0,2017,3.8,0.4
-89,-33,0,2017,2.84,0.4
-89,-32,0,2017,1.87,0.4
-89,-31,0,2017,0.9,0.4
-89,-30,0,2017,-0.07000000000000001,0.4
-89,-29,0,2017,-1.04,0.4
-89,-28,0,2017,-2.01,0.4
-89,-27,0,2017,-2.98,0.4
-89,-26,0,2017,-3.95,0.4
-89,-25,0,2017,-4.92,0.4
-89,-24,0,2017,-5.89,0.4
-89,-23,0,2017,-6.86,0.4
-89,-22,0,2017,-7.83,0.4
-89,-21,0,2017,-8.81,0.4
-89,-20,0,2017,-9.779999999999999,0.4
-89,-19,0,2017,-10.75,0.4
-89,-18,0,2017,-11.72,0.4
-89,-17,0,2017,-12.69,0.4
-89,-16,0,2017,-13.66,0.4
-89,-15,0,2017,-14.63,0.4
-89,-14,0,2017,-15.61,0.4
-89,-13,0,2017,-16.58,0.4
-89,-12,0,2017,-17.55,0.4
-89,-11,0,2017,-18.52,0.4
-89,-10,0,2017,-19.5,0.4
-89,-9,0,2017,-20.47,0.4
-89,-8,0,2017,-21.44,0.4
-89,-7,0,2017,-22.42,0.4
-89,-6,0,2017,-23.39,0.4
-89,-5,0,2017,-24.37,0.4
-89,-4,0,2017,-25.34,0.4
-89,-3,0,2017,-26.32,0.4
-89,-2,0,2017,-27.29,0.4
-89,-1,0,2017,-28.27,0.4
-89,0,0,2017,-29.24,0.4
-89,1,0,2017,-30.22,0.4
-89,2,0,2017,-31.2,0.4
-89,3,0,2017,-32.17,0.4
-89,4,0,2017,-33.15,0.4
-89,5,0,2017,-34.13,0.4
-89,6,0,2017,-35.11,0.4
-89,7,0,2017,-36.08,0.4
-89,8,0,2017,-37.06,0.4
-89,9,0,2017,-38.04,0.4
-89,10,0,2017,-39.02,0.4
-89,11,0,2017,-40,0.4
-89,12,0,2017,-40.98,0.4
-89,13,0,2017,-41.96,0.4
-89,14,0,2017,-42.94,0.4
-89,15,0,2017,-43.92,0.4
-89,16,0,2017,-44.91,0.4
-89,17,0,2017,-45.89,0.4
-89,18,0,2017,-46.87,0.4
-89,19,0,2017,-47.85,0.4
-89,20,0,2017,-48.84,0.4
-89,21,0,2017,-49.82,0.4
-89,22,0,2017,-50.81,0.4
-89,23,0,2017,-51.79,0.4
-89,24,0,2017,-52.78,0.4
-89,25,0,2017,-53.76,0.4
-89,26,0,2017,-54.75,0.4
-89,27,0,2017,-55.74,0.4
-89,28,0,2017,-56.72,0.4
-89,29,0,2017,-57.71,0.4
-89,30,0,2017,-58.7,0.4
-89,31,0,2017,-59.69,0.4
-89,32,0,2017,-60.68,0.4
-89,33,0,2017,-61.67,0.4
-89,34,0,2017,-62.66,0.4
-89,35,0,2017,-63.65,0.4
-89,36,0,2017,-64.64,0.4
-89,37,0,2017,-65.63,0.4
-89,38,0,2017,-66.62,0.4
-89,39,0,2017,-67.61,0.4
-89,40,0,2017,-68.61,0.4
-89,41,0,2017,-69.59999999999999,0.4
-89,42,0,2017,-70.59,0.4
-89,43,0,2017,-71.59,0.4
-89,44,0,2017,-72.58,0.4
-89,45,0,2017,-73.58,0.4
-89,46,0,2017,-74.58,0.4
-89,47,0,2017,-75.56999999999999,0.4
-89,48,0,2017,-76.56999999999999,0.4
-89,49,0,2017,-77.56999999999999,0.4
-89,50,0,2017,-78.56999999999999,0.4
-89,51,0,2017,-79.56999999999999,0.4
-89,52,0,2017,-80.56999999999999,0.4
-89,53,0,2017,-81.56999999999999,0.4
-89,54,0,2017,-82.56999999999999,0.4
-89,55,0,2017,-83.56999999999999,0.4
-89,56,0,2017,-84.56999999999999,0.4
-89,57,0,2017,-85.56999999999999,0.4
-89,58,0,2017,-86.56999999999999,0.4
-89,59,0,2017,-87.58,0.4
-89,60,0,2017,-88.58,0.4
-89,61,0,2017,-89.59,0.4
-89,62,0,2017,-90.59,0.4
-89,63,0,2017,-91.59999999999999,0.4
-89,64,0,2017,-92.59999999999999,0.4
-89,65,0,2017,-93.61,0.4
-89,66,0,2017,-94.62,0.4
-89,67,0,2017,-95.62,0.4
-89,68,0,2017,-96.63,0.4
-89,69,0,2017,-97.64,0.4
-89,70,0,2017,-98.65000000000001,0.4
-89,71,0,2017,-99.66,0.4
-89,72,0,2017,-100.67,0.4
-89,73,0,2017,-101.68,0.4
-89,74,0,2017,-102.69,0.4
-89,75,0,2017,-103.7,0.4
-89,76,0,2017,-104.71,0.4
-89,77,0,2017,-105.73,0.4
-89,78,0,2017,-106.74,0.4
-89,79,0,2017,-107.75,0.4
-89,80,0,2017,-108.77,0.4
-89,81,0,2017,-109.78,0.4
-89,82,0,2017,-110.8,0.4
-89,83,0,2017,-111.81,0.4
-89,84,0,2017,-112.83,0.4
-89,85,0,2017,-113.85,0.4
-89,86,0,2017,-114.87,0.4
-89,87,0,2017,-115.88,0.4
-89,88,0,2017,-116.9,0.41
-89,89,0,2017,-117.92,0.41
-89,90,0,2017,-118.94,0.41
-89,91,0,2017,-119.96,0.41
-89,92,0,2017,-120.98,0.41
-89,93,0,2017,-122,0.41
-89,94,0,2017,-123.02,0.41
-89,95,0,2017,-124.04,0.41
-89,96,0,2017,-125.06,0.41
-89,97,0,2017,-126.09,0.41
-89,98,0,2017,-127.11,0.41
-89,99,0,2017,-128.13,0.41
-89,100,0,2017,-129.16,0.41
-89,101,0,2017,-130.18,0.41
-89,102,0,2017,-131.2,0.41
-89,103,0,2017,-132.23,0.41
-89,104,0,2017,-133.25,0.41
-89,105,0,2017,-134.28,0.41
-89,106,0,2017,-135.31,0.41
-89,107,0,2017,-136.33,0.41
-89,108,0,2017,-137.36,0.41
-89,109,0,2017,-138.38,0.41
-89,110,0,2017,-139.41,0.41
-89,111,0,2017,-140.44,0.41
-89,112,0,2017,-141.47,0.41
-89,113,0,2017,-142.5,0.41
-89,114,0,2017,-143.52,0.41
-89,115,0,2017,-144.55,0.41
-89,116,0,2017,-145.58,0.41
-89,117,0,2017,-146.61,0.41
-89,118,0,2017,-147.64,0.41
-89,119,0,2017,-148.67,0.41
-89,120,0,2017,-149.7,0.41
-89,121,0,2017,-150.73,0.41
-89,122,0,2017,-151.76,0.41
-89,123,0,2017,-152.79,0.41
-89,124,0,2017,-153.82,0.41
-89,125,0,2017,-154.85,0.41
-89,126,0,2017,-155.89,0.41
-89,127,0,2017,-156.92,0.41
-89,128,0,2017,-157.95,0.41
-89,129,0,2017,-158.98,0.41
-89,130,0,2017,-160.01,0.41
-89,131,0,2017,-161.04,0.41
-89,132,0,2017,-162.08,0.41
-89,133,0,2017,-163.11,0.41
-89,134,0,2017,-164.14,0.41
-89,135,0,2017,-165.17,0.41
-89,136,0,2017,-166.21,0.41
-89,137,0,2017,-167.24,0.41
-89,138,0,2017,-168.27,0.41
-89,139,0,2017,-169.31,0.41
-89,140,0,2017,-170.34,0.41
-89,141,0,2017,-171.37,0.41
-89,142,0,2017,-172.4,0.41
-89,143,0,2017,-173.44,0.41
-89,144,0,2017,-174.47,0.41
-89,145,0,2017,-175.5,0.41
-89,146,0,2017,-176.54,0.41
-89,147,0,2017,-177.57,0.41
-89,148,0,2017,-178.6,0.41
-89,149,0,2017,-179.63,0.41
-89,150,0,2017,179.33,0.41
-89,151,0,2017,178.3,0.41
-89,152,0,2017,177.27,0.41
-89,153,0,2017,176.24,0.41
-89,154,0,2017,175.2,0.41
-89,155,0,2017,174.17,0.41
-89,156,0,2017,173.14,0.41
-89,157,0,2017,172.11,0.41
-89,158,0,2017,171.08,0.41
-89,159,0,2017,170.04,0.41
-89,160,0,2017,169.01,0.41
-89,161,0,2017,167.98,0.41
-89,162,0,2017,166.95,0.41
-89,163,0,2017,165.92,0.41
-89,164,0,2017,164.89,0.41
-89,165,0,2017,163.86,0.41
-89,166,0,2017,162.83,0.41
-89,167,0,2017,161.8,0.41
-89,168,0,2017,160.77,0.41
-89,169,0,2017,159.74,0.41
-89,170,0,2017,158.71,0.41
-89,171,0,2017,157.68,0.41
